call_id,customer_id,vehicle_id,agent_id,branch,call_date,call_type,issue_category,priority,call_duration_mins,call_notes
6562,2163,2916,237,Srirangam,2025-09-01,Complaint,Tyre Wear,Low,17,Tyre replacement may be required.
6563,2164,2917,163,Thirunagar,2026-03-07,Complaint,Vehicle Not Starting,Low,6,Starting issue reported.
6564,2164,2917,159,Thirunagar,2025-03-20,Complaint,Exhaust Heating,Low,7,Customer concerned about heat from exhaust assembly.
6565,2164,2917,156,Thirunagar,2025-03-13,Complaint,Clutch Issue,Low,12,Clutch assembly inspection requested.
6566,2164,2917,163,Thirunagar,2025-07-01,Complaint,Oil Leakage,Medium,24,Engine oil leakage suspected.
6567,2164,2917,163,Thirunagar,2026-02-16,Complaint,Battery Drain,Low,16,Battery losing charge within short periods.
6568,2165,2918,77,Peelamedu,2026-03-14,Complaint,Battery Drain,Low,7,Battery losing charge within short periods.
6569,2165,2919,81,Peelamedu,2025-03-27,Service Inquiry,General Checkup,Low,20,Customer contacted branch regarding general checkup.
6570,2165,2919,76,Peelamedu,2025-03-23,Complaint,Brake Noise,Medium,10,Noise heard while applying brakes.
6571,2165,2918,75,Peelamedu,2025-12-02,Service Inquiry,Engine Inspection,Medium,14,Customer contacted branch regarding engine inspection.
6572,2165,2918,77,Peelamedu,2026-05-08,Complaint,Wheel Alignment Issue,Low,6,Vehicle pulling to one side.
6573,2166,2920,125,KK Nagar,2024-06-01,Complaint,Electrical Fault,Low,3,Electrical system malfunction reported.
6574,2166,2920,117,KK Nagar,2025-03-09,Follow Up,Service Status Check,Medium,18,Customer requested update regarding service status check.
6575,2166,2920,122,KK Nagar,2026-01-22,Service Inquiry,Brake Inspection,Low,8,Customer contacted branch regarding brake inspection.
6576,2166,2920,123,KK Nagar,2024-11-16,General Query,Roadside Assistance,Low,4,Customer requested information regarding roadside assistance.
6577,2167,2921,181,Fairlands,2025-08-01,Complaint,Engine Vibration,Low,5,Customer reports unusual vibration while riding.
6578,2167,2921,188,Fairlands,2024-12-18,Complaint,Headlight Failure,Low,17,Customer reports lighting issue.
6579,2167,2921,191,Fairlands,2025-04-01,General Query,AMC Plan Details,Low,16,Customer requested information regarding amc plan details.
6580,2167,2921,185,Fairlands,2026-04-14,Complaint,Oil Leakage,Medium,10,Engine oil leakage suspected.
6581,2167,2921,180,Fairlands,2025-11-26,Complaint,Vehicle Not Starting,Low,15,Vehicle fails to start intermittently.
6582,2168,2922,247,Thillai Nagar,2026-03-08,Follow Up,Previous Complaint Follow Up,Medium,22,Customer requested update regarding previous complaint follow up.
6583,2168,2922,255,Thillai Nagar,2025-09-24,Complaint,Engine Overheating,High,5,Vehicle becoming excessively hot after continuous usage.
6584,2169,2923,57,Gandhipuram,2025-09-28,Complaint,Brake Noise,Medium,13,Noise heard while applying brakes.
6585,2169,2923,64,Gandhipuram,2025-05-24,Service Inquiry,Chain Adjustment,Low,20,Customer contacted branch regarding chain adjustment.
6586,2169,2923,60,Gandhipuram,2025-09-04,Complaint,Battery Issue,Medium,18,Battery discharge observed frequently.
6587,2169,2923,61,Gandhipuram,2025-10-01,Service Inquiry,Chain Adjustment,Medium,18,Customer contacted branch regarding chain adjustment.
6588,2169,2923,55,Gandhipuram,2025-06-11,Service Inquiry,Engine Inspection,Low,8,Customer contacted branch regarding engine inspection.
6589,2170,2924,247,Thillai Nagar,2026-01-12,Service Inquiry,Brake Inspection,Low,13,Customer contacted branch regarding brake inspection.
6590,2170,2924,254,Thillai Nagar,2026-03-06,Complaint,Low Mileage,Low,4,Fuel consumption concern raised.
6591,2171,2925,70,RS Puram,2025-06-01,Complaint,Headlight Failure,Low,20,Headlight not functioning properly.
6592,2171,2926,73,RS Puram,2026-05-13,Complaint,Suspension Noise,Low,7,Noise noticed while crossing speed breakers.
6593,2172,2927,177,Tallakulam,2024-10-15,Complaint,Oil Leakage,Medium,3,Customer reports oil dripping after parking.
6594,2172,2928,166,Tallakulam,2024-09-30,Follow Up,Escalation Follow Up,Medium,23,Customer requested update regarding escalation follow up.
6595,2172,2927,176,Tallakulam,2024-06-30,General Query,AMC Plan Details,Low,12,Customer requested information regarding amc plan details.
6596,2172,2928,166,Tallakulam,2025-08-19,General Query,Roadside Assistance,Low,14,Customer requested information regarding roadside assistance.
6597,2173,2929,38,Porur,2024-09-26,Service Inquiry,Oil Change,Low,4,Customer contacted branch regarding oil change.
6598,2173,2929,42,Porur,2024-06-09,Complaint,Chain Noise,Low,5,Chain noise reported during riding.
6599,2174,2930,196,Hasthampatti,2024-08-01,Complaint,Wheel Alignment Issue,Low,22,Wheel alignment inspection requested.
6600,2174,2930,204,Hasthampatti,2025-07-07,General Query,Service Center Location,Low,6,Customer requested information regarding service center location.
6601,2174,2930,200,Hasthampatti,2025-05-01,Complaint,Wheel Alignment Issue,Low,19,Wheel alignment inspection requested.
6602,2174,2930,199,Hasthampatti,2025-02-08,Service Inquiry,Chain Adjustment,Medium,24,Customer contacted branch regarding chain adjustment.
6603,2175,2931,40,Porur,2024-10-19,Complaint,Exhaust Heating,Low,6,Customer reports excessive heat near exhaust area.
6604,2176,2933,135,Anna Nagar Madurai,2025-07-13,Complaint,Chain Noise,Low,9,Chain noise reported during riding.
6605,2176,2932,138,Anna Nagar Madurai,2025-06-29,Complaint,Wheel Alignment Issue,Low,2,Wheel alignment inspection requested.
6606,2176,2932,129,Anna Nagar Madurai,2025-10-22,Service Inquiry,Oil Change,Medium,6,Customer contacted branch regarding oil change.
6607,2176,2932,133,Anna Nagar Madurai,2025-02-06,Service Inquiry,General Checkup,Medium,21,Customer contacted branch regarding general checkup.
6608,2177,2934,98,Saibaba Colony,2024-06-15,General Query,AMC Plan Details,Low,17,Customer requested information regarding amc plan details.
6609,2177,2934,97,Saibaba Colony,2025-11-15,General Query,Spare Parts Availability,Low,20,Customer requested information regarding spare parts availability.
6610,2177,2934,89,Saibaba Colony,2026-03-16,Complaint,Engine Overheating,High,9,Vehicle becoming excessively hot after continuous usage.
6611,2178,2935,277,Woraiyur,2025-11-27,General Query,AMC Plan Details,Low,14,Customer requested information regarding amc plan details.
6612,2178,2935,274,Woraiyur,2025-07-15,Service Inquiry,Brake Inspection,Medium,21,Customer contacted branch regarding brake inspection.
6613,2178,2935,278,Woraiyur,2025-04-08,Complaint,Clutch Issue,Low,4,Clutch assembly inspection requested.
6614,2178,2935,278,Woraiyur,2024-09-16,Complaint,Fuel Leakage,High,11,Possible fuel system leakage reported.
6615,2178,2935,273,Woraiyur,2025-10-14,General Query,Warranty Information,Low,11,Customer requested information regarding warranty information.
6616,2179,2936,253,Thillai Nagar,2026-04-09,Complaint,Headlight Failure,Low,15,Customer reports lighting issue.
6617,2179,2936,247,Thillai Nagar,2024-06-15,Service Inquiry,Wheel Alignment,Low,21,Customer contacted branch regarding wheel alignment.
6618,2179,2936,248,Thillai Nagar,2025-03-05,Complaint,Wheel Alignment Issue,Low,19,Wheel alignment inspection requested.
6619,2179,2936,254,Thillai Nagar,2024-12-13,Follow Up,Repair Status Check,Medium,11,Customer requested update regarding repair status check.
6620,2180,2938,225,Suramangalam,2026-05-11,Complaint,Electrical Fault,Low,2,Vehicle experiencing electrical irregularities.
6621,2180,2937,225,Suramangalam,2024-09-08,Complaint,Battery Drain,Low,23,Customer reports frequent battery discharge.
6622,2180,2938,224,Suramangalam,2026-04-06,Complaint,Engine Overheating,High,16,Engine temperature rises significantly in traffic conditions.
6623,2181,2940,31,Tambaram,2024-12-04,Complaint,Battery Issue,Medium,6,Battery not retaining charge properly.
6624,2181,2939,25,Tambaram,2026-04-26,Service Inquiry,Wheel Alignment,Medium,18,Customer contacted branch regarding wheel alignment.
6625,2182,2941,221,Suramangalam,2025-02-21,Complaint,Headlight Failure,Low,8,Headlight not functioning properly.
6626,2182,2941,218,Suramangalam,2024-06-19,Complaint,Electrical Fault,Low,11,Electrical system malfunction reported.
6627,2182,2941,223,Suramangalam,2024-08-31,Complaint,Tyre Wear,Low,10,Customer concerned about tyre condition.
6628,2182,2941,219,Suramangalam,2024-07-28,General Query,Roadside Assistance,Low,18,Customer requested information regarding roadside assistance.
6629,2183,2942,203,Hasthampatti,2025-02-10,Complaint,Battery Drain,Low,14,Battery losing charge within short periods.
6630,2183,2942,200,Hasthampatti,2024-07-05,Complaint,Gear Shift Problem,Low,16,Customer reports gear shifting concern.
6631,2184,2943,67,RS Puram,2025-03-20,Complaint,Engine Overheating,High,12,Customer reports engine overheating during long rides.
6632,2185,2944,130,Anna Nagar Madurai,2025-11-28,Complaint,Oil Leakage,Medium,19,Customer reports oil dripping after parking.
6633,2185,2944,141,Anna Nagar Madurai,2026-01-10,Complaint,Tyre Wear,Low,10,Tyre replacement may be required.
6634,2185,2944,130,Anna Nagar Madurai,2024-09-08,General Query,Service Cost Inquiry,Low,9,Customer requested information regarding service cost inquiry.
6635,2186,2945,163,Thirunagar,2026-05-06,Complaint,Chain Noise,Low,18,Chain requires inspection.
6636,2187,2946,274,Woraiyur,2026-01-24,Complaint,Low Mileage,Low,20,Fuel consumption concern raised.
6637,2187,2946,271,Woraiyur,2025-09-17,Complaint,Vehicle Not Starting,Low,22,Customer unable to start vehicle.
6638,2187,2946,278,Woraiyur,2026-01-01,Complaint,Brake Failure,High,12,Customer reports brake performance concerns.
6639,2188,2947,290,KK Nagar Trichy,2024-12-05,Complaint,Battery Drain,Low,12,Battery losing charge within short periods.
6640,2188,2947,290,KK Nagar Trichy,2025-09-26,Complaint,Battery Drain,Low,11,Battery draining overnight.
6641,2188,2947,289,KK Nagar Trichy,2025-07-25,Follow Up,Service Status Check,Medium,21,Customer requested update regarding service status check.
6642,2188,2947,287,KK Nagar Trichy,2026-05-06,Complaint,Oil Leakage,Medium,22,Oil leakage observed beneath vehicle.
6643,2188,2947,283,KK Nagar Trichy,2025-04-24,Follow Up,Repair Status Check,Medium,18,Customer requested update regarding repair status check.
6644,2189,2948,189,Fairlands,2025-02-01,Service Inquiry,Wheel Alignment,Medium,15,Customer contacted branch regarding wheel alignment.
6645,2189,2948,182,Fairlands,2025-07-25,Service Inquiry,Periodic Service,Low,10,Customer contacted branch regarding periodic service.
6646,2189,2948,190,Fairlands,2024-11-03,Complaint,Battery Issue,Medium,18,Customer reports reduced battery performance.
6647,2189,2948,187,Fairlands,2026-01-07,Follow Up,Escalation Follow Up,Medium,2,Customer requested update regarding escalation follow up.
6648,2190,2949,208,Ammapet,2025-12-25,Complaint,Low Mileage,Low,22,Fuel consumption concern raised.
6649,2190,2949,207,Ammapet,2025-02-20,Complaint,Self Start Problem,Low,10,Self start mechanism not responding consistently.
6650,2190,2949,211,Ammapet,2025-10-25,Follow Up,Escalation Follow Up,Medium,15,Customer requested update regarding escalation follow up.
6651,2191,2950,240,Srirangam,2025-12-05,Complaint,Chain Noise,Low,13,Abnormal sound from chain assembly.
6652,2191,2950,244,Srirangam,2026-04-06,Complaint,Brake Noise,Medium,17,Customer reports unusual brake sound.
6653,2192,2953,80,Peelamedu,2025-04-24,Complaint,Brake Noise,Medium,3,Customer reports unusual brake sound.
6654,2192,2952,77,Peelamedu,2024-10-20,Complaint,Low Mileage,Low,9,Customer dissatisfied with fuel efficiency.
6655,2193,2954,2,Anna Nagar,2025-09-01,Follow Up,Repair Status Check,Medium,7,Customer requested update regarding repair status check.
6656,2193,2954,4,Anna Nagar,2025-03-30,Complaint,Oil Leakage,Medium,20,Engine oil leakage suspected.
6657,2193,2954,5,Anna Nagar,2024-11-23,Follow Up,Previous Complaint Follow Up,Medium,18,Customer requested update regarding previous complaint follow up.
6658,2193,2954,8,Anna Nagar,2024-12-02,Complaint,Battery Issue,Medium,20,Customer reports reduced battery performance.
6659,2194,2955,179,Fairlands,2025-07-07,Service Inquiry,Battery Check,Medium,20,Customer contacted branch regarding battery check.
6660,2194,2955,179,Fairlands,2026-05-02,Service Inquiry,Engine Inspection,Medium,9,Customer contacted branch regarding engine inspection.
6661,2195,2956,265,Cantonment,2025-10-07,Service Inquiry,Oil Change,Medium,25,Customer contacted branch regarding oil change.
6662,2195,2956,270,Cantonment,2024-08-10,Service Inquiry,Periodic Service,Medium,12,Customer contacted branch regarding periodic service.
6663,2195,2956,259,Cantonment,2025-08-10,General Query,AMC Plan Details,Low,5,Customer requested information regarding amc plan details.
6664,2195,2956,266,Cantonment,2025-07-09,Complaint,Engine Overheating,High,12,Engine temperature rises significantly in traffic conditions.
6665,2195,2956,270,Cantonment,2025-09-27,Service Inquiry,Battery Check,Low,14,Customer contacted branch regarding battery check.
6666,2196,2957,28,Tambaram,2024-11-05,Complaint,Headlight Failure,Low,3,Customer reports lighting issue.
6667,2197,2958,8,Anna Nagar,2025-02-08,Complaint,Brake Noise,Medium,13,Customer reports unusual brake sound.
6668,2198,2960,153,Mattuthavani,2025-03-09,General Query,Spare Parts Availability,Low,17,Customer requested information regarding spare parts availability.
6669,2198,2960,151,Mattuthavani,2024-10-03,General Query,Service Cost Inquiry,Low,7,Customer requested information regarding service cost inquiry.
6670,2198,2960,144,Mattuthavani,2026-01-30,Follow Up,Repair Status Check,Medium,4,Customer requested update regarding repair status check.
6671,2198,2960,150,Mattuthavani,2025-01-18,Follow Up,Repair Status Check,Medium,13,Customer requested update regarding repair status check.
6672,2199,2961,226,Suramangalam,2025-03-19,Complaint,Oil Leakage,Medium,24,Customer reports oil dripping after parking.
6673,2199,2961,219,Suramangalam,2025-11-05,Service Inquiry,Engine Inspection,Medium,25,Customer contacted branch regarding engine inspection.
6674,2199,2961,219,Suramangalam,2024-07-23,Complaint,Battery Issue,Medium,12,Battery discharge observed frequently.
6675,2199,2961,218,Suramangalam,2024-09-19,Complaint,Oil Leakage,Medium,5,Engine oil leakage suspected.
6676,2200,2962,147,Mattuthavani,2025-07-19,Complaint,Battery Issue,Medium,17,Customer reports reduced battery performance.
6677,2200,2962,143,Mattuthavani,2025-02-27,Service Inquiry,Wheel Alignment,Medium,23,Customer contacted branch regarding wheel alignment.
6678,2201,2964,242,Srirangam,2025-06-06,Service Inquiry,Chain Adjustment,Medium,11,Customer contacted branch regarding chain adjustment.
6679,2202,2965,97,Saibaba Colony,2024-11-19,Complaint,Battery Drain,Low,6,Customer reports frequent battery discharge.
6680,2202,2965,100,Saibaba Colony,2026-02-25,Complaint,Suspension Noise,Low,24,Customer reports unusual suspension sound.
6681,2203,2967,266,Cantonment,2024-11-10,Complaint,Oil Leakage,Medium,11,Customer reports oil dripping after parking.
6682,2203,2967,265,Cantonment,2024-06-01,Complaint,Battery Drain,Low,11,Battery losing charge within short periods.
6683,2203,2967,265,Cantonment,2024-09-04,Complaint,Battery Issue,Medium,25,Customer reports reduced battery performance.
6684,2204,2970,275,Woraiyur,2026-01-29,Service Inquiry,Engine Inspection,Medium,15,Customer contacted branch regarding engine inspection.
6685,2204,2970,278,Woraiyur,2025-09-08,Service Inquiry,Periodic Service,Low,5,Customer contacted branch regarding periodic service.
6686,2204,2970,273,Woraiyur,2024-07-18,General Query,AMC Plan Details,Low,5,Customer requested information regarding amc plan details.
6687,2204,2970,275,Woraiyur,2024-12-01,Service Inquiry,Oil Change,Medium,22,Customer contacted branch regarding oil change.
6688,2204,2970,278,Woraiyur,2025-07-22,Complaint,Battery Issue,Medium,3,Battery discharge observed frequently.
6689,2205,2973,166,Tallakulam,2026-05-03,Follow Up,Service Status Check,Medium,20,Customer requested update regarding service status check.
6690,2205,2972,172,Tallakulam,2024-10-19,Service Inquiry,Chain Adjustment,Low,11,Customer contacted branch regarding chain adjustment.
6691,2205,2972,173,Tallakulam,2026-02-26,Complaint,Tyre Wear,Low,5,Customer concerned about tyre condition.
